filename,duplicate_group,distance_to_representative,status
datasets/raw/rdd2022/converted/images/China_MotorBike_000996.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000997.jpg,dup-00016,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000998.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000999.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001000.jpg,dup-00009,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001001.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001002.jpg,dup-00006,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001003.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001004.jpg,dup-00016,25,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001005.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001006.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001007.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001008.jpg,dup-00048,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001009.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001010.jpg,dup-00027,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001011.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001012.jpg,dup-00166,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001013.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001014.jpg,dup-00167,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001015.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001016.jpg,dup-00003,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001017.jpg,dup-00033,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001018.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001019.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001020.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001021.jpg,dup-00123,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001022.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001023.jpg,dup-00097,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001024.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001025.jpg,dup-00039,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001026.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001027.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001028.jpg,dup-00074,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001029.jpg,dup-00168,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001030.jpg,dup-00048,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001031.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001032.jpg,dup-00169,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001033.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001034.jpg,dup-00129,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001035.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001036.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001037.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001038.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001039.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001040.jpg,dup-00029,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001041.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001042.jpg,dup-00170,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001043.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001044.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001045.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001046.jpg,dup-00050,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001047.jpg,dup-00003,16,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001048.jpg,dup-00171,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001049.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001050.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001051.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001052.jpg,dup-00172,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001053.jpg,dup-00042,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001054.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001055.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001056.jpg,dup-00102,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001057.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001058.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001059.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001060.jpg,dup-00140,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001061.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001062.jpg,dup-00146,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001063.jpg,dup-00068,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001064.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001065.jpg,dup-00173,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001066.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001067.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001068.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001069.jpg,dup-00174,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001070.jpg,dup-00123,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001071.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001072.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001073.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001074.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001075.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001076.jpg,dup-00035,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001077.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001078.jpg,dup-00094,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001079.jpg,dup-00032,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001080.jpg,dup-00012,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001081.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001082.jpg,dup-00009,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001083.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001084.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001085.jpg,dup-00097,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001086.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001087.jpg,dup-00163,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001088.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001089.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001090.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001091.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001092.jpg,dup-00169,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001093.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001094.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001095.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001096.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001097.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001098.jpg,dup-00009,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001099.jpg,dup-00128,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001100.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001101.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001102.jpg,dup-00009,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001103.jpg,dup-00139,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001104.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001105.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001106.jpg,dup-00164,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001107.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001108.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001109.jpg,dup-00097,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001110.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001111.jpg,dup-00175,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001112.jpg,dup-00172,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001113.jpg,dup-00125,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001114.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001115.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001116.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001117.jpg,dup-00166,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001118.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001119.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001120.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001121.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001122.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001123.jpg,dup-00120,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001124.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001125.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001126.jpg,dup-00001,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001127.jpg,dup-00016,23,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001128.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001129.jpg,dup-00022,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001130.jpg,dup-00034,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001131.jpg,dup-00148,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001132.jpg,dup-00009,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001133.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001134.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001135.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001136.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001137.jpg,dup-00044,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001138.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001139.jpg,dup-00114,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001140.jpg,dup-00070,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001141.jpg,dup-00082,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001142.jpg,dup-00038,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001143.jpg,dup-00040,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001144.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001145.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001146.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001147.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001148.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001149.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001150.jpg,dup-00032,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001151.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001152.jpg,dup-00003,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001153.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001154.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001155.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001156.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001157.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001158.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001159.jpg,dup-00152,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001160.jpg,dup-00174,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001161.jpg,dup-00024,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001162.jpg,dup-00131,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001163.jpg,dup-00116,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001164.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001165.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001166.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001167.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001168.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001169.jpg,dup-00016,19,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001170.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001171.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001172.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001173.jpg,dup-00015,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001174.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001175.jpg,dup-00014,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001176.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001177.jpg,dup-00094,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001178.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001179.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001180.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001181.jpg,dup-00110,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001182.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001183.jpg,dup-00016,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001184.jpg,dup-00159,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001185.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001186.jpg,dup-00149,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001187.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001188.jpg,dup-00082,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001189.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001190.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001191.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001192.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001193.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001194.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001195.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001196.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001197.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001198.jpg,dup-00088,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001199.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001200.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001201.jpg,dup-00170,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001202.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001203.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001204.jpg,dup-00101,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001205.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001206.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001207.jpg,dup-00034,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001208.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001209.jpg,dup-00029,19,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001210.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001211.jpg,dup-00176,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001212.jpg,dup-00177,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001213.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001214.jpg,dup-00178,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001215.jpg,dup-00179,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001216.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001217.jpg,dup-00006,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001218.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001219.jpg,dup-00014,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001220.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001221.jpg,dup-00008,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001222.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001223.jpg,dup-00001,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001224.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001225.jpg,dup-00145,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001226.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001227.jpg,dup-00180,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001228.jpg,dup-00016,27,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001229.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001230.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001231.jpg,dup-00029,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001232.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001233.jpg,dup-00098,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001234.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001235.jpg,dup-00016,24,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001236.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001237.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001238.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001239.jpg,dup-00012,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001240.jpg,dup-00165,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001241.jpg,dup-00043,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001242.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001243.jpg,dup-00139,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001244.jpg,dup-00078,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001245.jpg,dup-00113,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001246.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001247.jpg,dup-00008,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001248.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001249.jpg,dup-00078,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001250.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001251.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001252.jpg,dup-00109,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001253.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001254.jpg,dup-00132,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001255.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001256.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001257.jpg,dup-00043,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001258.jpg,dup-00061,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001259.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001260.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001261.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001262.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001263.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001264.jpg,dup-00020,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001265.jpg,dup-00048,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001266.jpg,dup-00063,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001267.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001268.jpg,dup-00144,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001269.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001270.jpg,dup-00181,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001271.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001272.jpg,dup-00182,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001273.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001274.jpg,dup-00082,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001275.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001276.jpg,dup-00048,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001277.jpg,dup-00180,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001278.jpg,dup-00032,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001279.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001280.jpg,dup-00178,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001281.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001282.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001283.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001284.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001285.jpg,dup-00183,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001286.jpg,dup-00008,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001287.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001288.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001289.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001290.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001291.jpg,dup-00167,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001292.jpg,dup-00066,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001293.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001294.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001295.jpg,dup-00142,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001296.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001297.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001298.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001299.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001300.jpg,dup-00021,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001301.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001302.jpg,dup-00142,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001303.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001304.jpg,dup-00173,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001305.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001306.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001307.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001308.jpg,dup-00055,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001309.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001310.jpg,dup-00047,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001311.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001312.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001313.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001314.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001315.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001316.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001317.jpg,dup-00043,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001318.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001319.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001320.jpg,dup-00012,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001321.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_001322.jpg,dup-00162,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001323.jpg,dup-00109,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001324.jpg,dup-00008,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001325.jpg,dup-00130,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_001326.jpg,,,unique
